time,doy,temp,rh,ws,swin,swout,lwin,lwout,lw,sw
2017-03-07 00:00:00,65,-3.89,59.61,3.64,-1.3,0.7,-8.26,-6.62,296.1009201717043,295.67589065576567
2017-03-07 01:00:00,66,-4.36,61.01,3.0,-0.8,0.1,-25.26,-9.53,277.3902542719814,294.89910905356345
2017-03-07 02:00:00,66,-4.9,67.84,1.75,-1.2,-0.1,-26.78,-9.78,273.5196501686901,292.2917871226452
2017-03-07 03:00:00,66,-5.48,71.0,1.23,-0.5,0.2,-20.58,-7.78,275.94739012637183,290.2331044120861
2017-03-07 04:00:00,66,-6.0,64.57,0.85,-0.5,0.1,-16.58,-6.38,276.7618754004204,288.09599582544996
2017-03-07 05:00:00,66,-5.87,72.5,0.84,-0.4,0.3,-12.87,-6.13,281.4094414065063,288.5404921739207
2017-03-07 06:00:00,66,-5.99,62.5,0.99,1.3,1.9,-15.0,-5.83,278.02117677918073,288.13924053360813
2017-03-07 07:00:00,66,-5.38,53.73,1.39,39.5,36.4,-17.91,-7.83,279.593920867452,295.1547237009821
2017-03-07 08:00:00,66,-4.7,44.62,2.11,163.5,145.1,-38.19,-14.33,266.29702905913774,316.1907716801531
2017-03-07 09:00:00,66,-4.29,43.68,2.63,295.4,256.7,-51.36,-19.55,258.71402790635045,341.9607811531037
2017-03-07 10:00:00,66,-4.12,38.18,2.42,383.2,330.7,-70.78,-24.1,241.9079841927681,359.0036158338543
2017-03-07 11:00:00,66,-3.89,38.9,2.24,435.8,367.5,-82.34,-28.16,234.07022359555316,378.6747100182214
2017-03-07 12:00:00,66,-3.64,38.02,2.64,538.2,452.2,-74.27,-25.0,240.97557145579702,400.6804120697286
2017-03-07 13:00:00,66,-3.88,46.16,2.76,435.3,367.5,-58.71,-21.22,253.81934167650988,378.1286687131097
2017-03-07 14:00:00,66,-4.41,55.54,2.25,306.8,268.1,-31.73,-15.52,276.6033919120139,341.43219946809415
2017-03-07 15:00:00,66,-4.5,65.56,1.08,234.4,204.2,-31.91,-17.89,278.7930162711356,331.00080847892787
2017-03-07 16:00:00,66,-4.84,56.62,0.87,110.4,95.7,-37.62,-15.84,268.13896267429567,311.20862028940786
2017-03-07 17:00:00,66,-6.0,69.95,1.09,25.7,24.6,-41.45,-14.99,257.56470893052665,290.1030796507156
2017-03-07 18:00:00,66,-6.73,75.1,0.66,1.0,1.6,-19.31,-8.56,272.96875344036346,284.95222451474365
2017-03-07 19:00:00,66,-7.11,79.0,0.44,-0.9,0.2,-18.28,-7.53,271.34246399093445,282.73561629317766
2017-03-07 20:00:00,66,-7.28,84.2,0.55,-0.3,0.4,-8.38,-4.07,278.22047175152056,282.4825732863494
2017-03-07 21:00:00,66,-7.7,87.3,0.09,-1.2,-0.1,-2.37,-7.04,287.0366394112414,280.22436078078096
2017-03-07 22:00:00,66,-8.48,82.2,0.42,-1.9,0.1,-2.85,-12.39,289.4919833575102,275.8674260965893
2017-03-07 23:00:00,66,-10.1,84.0,0.21,-2.1,0.3,-3.28,-16.95,287.618341883595,268.6454965471133
2017-03-08 00:00:00,66,-10.49,84.5,0.09,0.1,1.0,-1.4,-7.59,277.1807622205916,268.8100420316896
2017-03-08 01:00:00,67,-9.51,79.7,0.26,0.0,1.1,-1.46,-4.98,278.0786999434114,272.62415448886594
2017-03-08 02:00:00,67,-9.25,80.9,0.14,-0.9,0.5,-1.64,-5.47,279.52686063377143,273.3521262772189
2017-03-08 03:00:00,67,-9.46,79.5,0.46,-1.8,0.1,-3.22,-11.24,283.5994286945674,271.88750425537023
2017-03-08 04:00:00,67,-11.31,82.3,0.45,-3.8,-0.7,-6.5,-26.31,289.9067258590816,262.85831971976637
2017-03-08 05:00:00,67,-14.12,85.7,0.12,-3.0,-0.1,-6.14,-26.56,279.3689455563357,251.83647802386818
2017-03-08 06:00:00,67,-15.09,85.8,0.12,-0.2,3.0,-5.59,-22.73,271.69434383825273,247.68017618772143
2017-03-08 07:00:00,67,-16.43,81.2,0.29,17.0,17.9,-5.41,-19.76,263.2180263017699,245.2133037515928
2017-03-08 08:00:00,67,-15.87,82.9,0.25,35.0,34.2,-5.65,-17.99,263.00085650458215,249.37629924366124
2017-03-08 09:00:00,67,-14.57,67.88,0.35,100.9,88.9,-5.59,-17.02,266.9858264625467,267.6587898627828
2017-03-08 10:00:00,67,-5.56,40.56,1.44,584.5,475.9,-37.31,-30.15,282.25837958822007,418.92898171336765
2017-03-08 11:00:00,67,-3.37,34.63,3.04,627.6,521.0,-76.56,-27.99,243.00257820278006,426.2021059477624
2017-03-08 12:00:00,67,-1.57,20.18,2.66,504.8,423.7,-62.19,-29.91,270.3315060779949,404.19219084777063
2017-03-08 13:00:00,67,0.87,30.53,1.39,507.2,421.3,-69.49,-34.99,278.94553169625334,421.0942920268318
2017-03-08 14:00:00,67,-0.1,23.84,3.49,440.7,358.2,-72.61,-29.77,264.5965027514399,412.57761255073154
2017-03-08 15:00:00,67,0.42,23.91,2.74,299.6,247.5,-48.15,-26.37,291.8684903103838,379.09399208134016
2017-03-08 16:00:00,67,0.57,33.94,1.85,132.8,114.0,-35.78,-22.8,302.9552036064572,340.475864763482
2017-03-08 17:00:00,67,0.0,47.52,0.37,38.2,33.2,-24.99,-16.74,305.8967194420072,321.5401669036365
2017-03-08 18:00:00,67,-1.23,51.94,0.51,0.1,0.4,-18.86,-11.4,301.1824304179052,309.63579523490637
2017-03-08 19:00:00,67,-1.5,57.1,0.7,-0.1,0.0,-12.74,-8.8,304.10890241463795,308.64255058464977
2017-03-08 20:00:00,67,-1.53,57.04,0.51,0.4,0.2,-8.92,-7.16,306.54632142931837,308.86037101609526
2017-03-08 21:00:00,67,-1.48,58.58,0.42,0.4,0.3,-6.86,-6.07,307.9188496710002,308.96961708540397
2017-03-08 22:00:00,67,-1.33,77.8,0.96,0.1,0.1,-3.4,-5.34,311.8246730725854,309.534236236694
2017-03-08 23:00:00,67,-2.31,84.3,0.67,0.2,0.3,-0.91,-2.25,306.67648461762633,304.9763665538719
2017-03-09 00:00:00,67,-2.19,91.4,0.41,0.0,0.4,-0.43,-1.58,306.9932308402945,305.1632426466699
2017-03-09 01:00:00,68,-2.02,94.8,0.2,-0.2,0.2,-0.24,-1.64,308.05613384427403,305.93098626458095
2017-03-09 02:00:00,68,-1.53,96.3,0.43,0.1,0.4,-0.3,-1.46,309.9937830585982,308.2700522439583
2017-03-09 03:00:00,68,-0.93,98.6,0.59,0.3,0.6,-0.18,-1.64,313.08398812432057,311.0060660463985
2017-03-09 04:00:00,68,-0.16,99.0,0.49,0.2,0.5,-0.12,-1.4,316.40929630302907,314.5438889830763
2017-03-09 05:00:00,68,-0.15,99.6,0.2,-0.1,0.2,-0.06,-0.43,315.3810592760813,314.5900321214178
2017-03-09 06:00:00,68,-0.07,99.3,0.0,1.3,2.8,-0.06,-0.97,316.3879312422418,313.54259476054165
2017-03-09 07:00:00,68,-0.04,98.8,0.0,16.3,29.7,-0.06,-1.76,317.4592164963666,299.6315895778306
2017-03-09 08:00:00,68,0.65,91.1,0.26,57.8,105.6,-0.67,1.09,316.57421398179076,262.21766144342007
2017-03-09 09:00:00,68,1.45,81.5,1.06,230.5,220.0,-2.73,-7.1,327.55207943574834,334.7893875821474
2017-03-09 10:00:00,68,2.28,85.1,1.03,260.4,234.2,0.91,-17.59,348.15002444271965,357.2409335336287
2017-03-09 11:00:00,68,2.78,80.7,2.22,425.2,362.1,-1.33,-24.08,355.54363966525426,403.1823645767064
2017-03-09 12:00:00,68,3.13,81.8,2.0,333.6,291.0,-1.39,-21.29,353.84965966092375,380.6501319159415
2017-03-09 13:00:00,68,3.77,81.3,1.75,349.6,298.0,-1.94,-24.98,360.6285709927724,394.3475792572352
2017-03-09 14:00:00,68,3.58,83.4,2.18,226.4,197.1,-4.24,-19.1,350.0568160588693,367.1052221981845
2017-03-09 15:00:00,68,3.0,88.0,1.48,131.1,116.7,0.12,-13.52,345.83753021910087,346.73481475274906
2017-03-09 16:00:00,68,1.99,93.0,1.66,76.0,67.4,0.18,-8.19,334.8180564906876,335.08960312587055
2017-03-09 17:00:00,68,1.06,96.8,1.44,21.3,20.0,-0.79,-3.94,324.28408989646744,322.09991043956074
2017-03-09 18:00:00,68,0.12,99.4,0.34,0.7,1.3,-0.24,-0.06,315.97949139957126,315.48362363097624
2017-03-09 19:00:00,68,0.02,99.6,0.34,0.0,0.6,0.0,0.0,315.72943289552603,315.0210503689617
2017-03-09 20:00:00,68,0.16,99.4,0.65,0.0,0.9,0.0,-0.36,316.8022072251431,315.314603919358
2017-03-09 21:00:00,68,0.08,99.4,0.51,0.0,0.4,0.0,-1.33,317.57716383557846,315.5346608839846
2017-03-09 22:00:00,68,-0.21,99.8,0.49,-0.4,-0.7,0.55,-6.19,322.6249376543538,315.02163186922985
2017-03-09 23:00:00,68,-0.97,98.3,0.37,-2.6,-0.4,-0.06,-8.8,321.4960647050993,308.5798899707427
2017-03-10 00:00:00,68,-2.4,92.0,0.0,-2.3,1.1,-0.55,-10.56,316.50728329630954,300.6749338275964
2017-03-10 01:00:00,69,-3.13,97.3,0.0,-2.1,1.3,-0.79,-14.27,317.33133310553404,297.40217135819046
2017-03-10 02:00:00,69,-3.7,93.5,0.0,-1.8,1.0,-0.91,-12.26,312.2795177000077,295.57349644853196
2017-03-10 03:00:00,69,-2.18,80.0,0.0,-1.0,1.6,-0.85,-12.03,318.88014681734404,302.61096145724963
2017-03-10 04:00:00,69,-1.56,83.1,0.0,-1.6,1.8,-0.79,-10.99,320.5304208053411,304.47375020321596
2017-03-10 05:00:00,69,-1.01,76.7,1.49,-4.1,4.1,-0.91,-9.04,320.5929917101342,301.31318061214125
2017-03-10 06:00:00,69,-2.31,77.1,2.11,2.1,6.3,-0.67,-6.98,312.5442532126677,300.1357526223489
2017-03-10 07:00:00,69,-2.8,42.94,1.72,24.3,31.0,-1.03,-18.15,323.1050389953635,294.982252690759
2017-03-10 08:00:00,69,-1.72,40.87,3.55,36.9,47.5,-2.55,-19.86,328.19844619326057,295.24685233257577
2017-03-10 09:00:00,69,-1.95,35.72,3.31,147.6,123.2,-3.34,-21.79,328.5025537404346,335.5273471288644
2017-03-10 10:00:00,69,-0.65,33.15,2.75,641.7,513.3,-0.12,-27.92,345.4649943831584,464.2371313371136
2017-03-10 11:00:00,69,0.21,29.26,2.37,720.6,576.6,2.31,-30.08,354.8496065663192,486.6205628827301
2017-03-10 12:00:00,69,0.97,27.77,1.98,751.8,590.9,-48.79,-32.25,300.6166859586037,510.10901181456586
2017-03-10 13:00:00,69,1.23,26.63,2.01,725.2,560.1,-123.01,-35.15,217.62996026550525,516.2840334650331
2017-03-10 14:00:00,69,1.03,28.82,2.3,634.1,480.1,-127.97,-41.14,217.91006073505946,502.2430005225447
2017-03-10 15:00:00,69,0.49,32.3,2.22,395.3,237.5,-124.57,-43.15,221.78043920289946,504.2125525441037
2017-03-10 16:00:00,69,-0.85,34.2,2.12,42.8,44.1,-102.63,-29.16,224.98498845550625,310.19160002575416
2017-03-10 17:00:00,69,-1.83,41.37,1.29,17.8,20.2,-94.28,-29.54,230.82854373527843,304.42948824531385
2017-03-10 18:00:00,69,-2.44,38.31,1.55,-0.5,3.3,-91.8,-28.52,229.79834122617143,300.0226623595835
2017-03-10 19:00:00,69,-3.41,41.94,0.58,-3.2,1.6,-88.4,-29.14,230.2034744255112,294.50099508666824
2017-03-10 20:00:00,69,-4.64,50.17,0.75,-2.6,1.5,-86.48,-29.39,227.32779152296104,289.8897749940354
2017-03-10 21:00:00,69,-8.19,52.13,0.55,-2.9,1.0,-79.22,-26.23,216.88814866945114,274.8456457178573
2017-03-10 22:00:00,69,-9.83,55.76,0.4,-2.5,1.5,-75.18,-24.12,212.31199781518464,267.87280064871476
2017-03-10 23:00:00,69,-10.76,57.72,0.37,-2.1,1.7,-73.07,-23.88,210.68910815953046,264.27824629412316
2017-03-11 00:00:00,69,-11.78,57.53,0.42,-1.8,1.3,-69.86,-23.03,209.32059609022474,260.94987590132274
2017-03-11 01:00:00,70,-12.07,56.66,0.49,-1.5,1.6,-67.29,-21.57,209.45867788696182,259.7774500239158
2017-03-11 02:00:00,70,-11.95,55.79,0.4,-1.6,1.6,-66.19,-22.9,212.81229531145954,260.1440544614005
2017-03-11 03:00:00,70,-12.27,57.74,0.64,-1.4,1.5,-64.17,-21.81,212.6193235070889,259.2072810041373
2017-03-11 04:00:00,70,-12.65,59.43,0.21,-1.3,1.6,-61.07,-22.55,215.6261089491128,257.6804182761494
2017-03-11 05:00:00,70,-12.59,57.62,0.38,-0.4,2.2,-60.06,-21.15,215.40630014387466,258.2752493764603
2017-03-11 06:00:00,70,-11.95,55.01,0.35,2.8,5.0,-61.58,-22.98,218.3494853941042,261.3246920056744
2017-03-11 07:00:00,70,-11.99,51.99,0.44,21.2,21.9,-60.91,-23.1,219.12055874749393,262.9340180154987
2017-03-11 08:00:00,70,-10.66,50.71,0.37,37.8,36.8,-63.39,-26.86,226.04593160571125,270.355258642311
2017-03-11 09:00:00,70,-9.47,44.01,0.58,150.2,123.6,-66.28,-27.47,228.26859107529953,305.49409284625585
2017-03-11 10:00:00,70,-1.3,27.56,0.61,614.1,486.7,-116.31,-52.24,234.0274610509649,460.0841316530901
2017-03-11 11:00:00,70,3.35,18.17,1.31,700.4,545.9,-133.94,-56.85,240.39311996646813,513.8169688448625
2017-03-11 12:00:00,70,5.61,22.42,1.75,735.3,563.8,-135.59,-54.91,247.12339949494952,544.8565754099436
2017-03-11 13:00:00,70,5.72,13.21,1.93,713.3,538.8,-126.41,-46.53,248.608644126309,548.9392226387057
2017-03-11 14:00:00,70,5.69,14.81,1.66,614.7,454.8,-132.93,-53.74,249.27574748508076,531.5543779455295
2017-03-11 15:00:00,70,4.62,25.75,2.24,414.9,252.0,-118.33,-48.64,255.26072297933644,529.8652094020047
2017-03-11 16:00:00,70,2.52,39.25,1.19,91.4,74.6,-78.86,-29.75,269.46594147658465,347.28176201967796
2017-03-11 17:00:00,70,1.75,52.76,0.18,70.0,56.4,-39.77,-21.46,302.18638409073026,339.8605281285107
2017-03-11 18:00:00,70,0.21,58.86,0.14,0.4,0.6,-22.87,-13.94,306.06566323692135,316.37262899843256
2017-03-11 19:00:00,70,-0.43,59.55,0.38,-0.8,0.0,-27.91,-12.31,295.2361852836573,312.70962093891114
2017-03-11 20:00:00,70,-0.99,56.96,0.12,-0.8,0.8,-36.46,-13.35,283.8013067939057,309.1968203712375
2017-03-11 21:00:00,70,-1.88,58.84,0.16,-0.6,0.5,-28.64,-11.65,286.9775541485517,305.73788472706406
2017-03-11 22:00:00,70,-2.35,66.21,0.34,-1.8,0.4,-49.76,-17.11,266.36641844671306,302.3168316698535
2017-03-11 23:00:00,70,-3.4,66.42,0.26,-0.9,0.9,-40.67,-15.11,270.0354743480179,298.08742239996593
2017-03-12 00:00:00,70,-4.2,66.96,0.31,-0.7,1.0,-40.43,-14.51,266.06488405246495,294.659925374779
2017-03-12 01:00:00,71,-4.15,61.75,0.43,-0.4,1.6,-44.99,-16.33,263.0506099818098,294.5264069121522
2017-03-12 02:00:00,71,-4.18,64.43,0.27,-0.5,1.2,-39.53,-15.3,268.14841585515086,294.748179727642
2017-03-12 03:00:00,71,-4.65,65.04,0.29,-0.7,1.2,-40.86,-15.73,265.01706383294044,292.4432739864233
2017-03-12 04:00:00,71,-4.73,66.31,0.5,-1.2,1.0,-52.95,-18.58,253.75692063868308,291.7380304379747
2017-03-12 05:00:00,71,-5.85,68.13,0.41,-1.8,1.0,-61.7,-20.41,240.7050348502126,286.14777392931535
2017-03-12 06:00:00,71,-6.86,74.8,0.29,3.4,5.6,-63.77,-21.87,235.63474797117516,282.5060584788493
2017-03-12 07:00:00,71,-6.81,64.19,0.34,35.9,33.2,-64.54,-23.26,236.58093361994855,288.505372817115
2017-03-12 08:00:00,71,-5.34,60.91,0.52,80.3,68.8,-68.94,-27.39,242.61347257558782,305.24629429931866
2017-03-12 09:00:00,71,-3.3,37.94,0.36,204.3,164.8,-74.73,-32.3,250.56353814286518,347.29317214522644
2017-03-12 10:00:00,71,3.26,33.55,2.29,567.7,440.0,-113.19,-46.8,252.59466208792048,481.74460305604333
2017-03-12 11:00:00,71,4.34,32.99,3.63,626.9,479.9,-113.01,-37.06,246.51099167336736,509.7341321692351
2017-03-12 12:00:00,71,4.65,37.38,4.34,654.5,496.6,-109.33,-32.74,247.26016863290067,524.1078663896893
2017-03-12 13:00:00,71,5.04,30.77,4.11,695.8,519.1,-107.68,-34.12,252.73778576433838,548.2041375943265
2017-03-12 14:00:00,71,4.9,32.97,3.68,519.2,380.3,-110.44,-35.03,249.87053227510802,502.8929643884493
2017-03-12 15:00:00,71,3.98,39.05,3.66,362.9,214.6,-111.08,-34.24,243.71904964548256,509.52778636331016
2017-03-12 16:00:00,71,2.55,41.41,1.67,65.2,55.5,-99.88,-25.82,240.15159672634798,339.04179743473054
2017-03-12 17:00:00,71,1.26,50.18,0.33,26.9,26.2,-92.81,-27.6,244.51197072154315,322.3277912646364
2017-03-12 18:00:00,71,-1.82,63.84,0.13,-1.3,3.0,-82.9,-25.96,240.08281807049963,302.23157840107814
2017-03-12 19:00:00,71,-4.04,69.89,0.15,-2.6,1.7,-75.28,-23.97,236.79508309281675,292.2968540491332
2017-03-12 20:00:00,71,-5.52,66.03,0.16,-1.4,2.2,-68.94,-22.28,235.79706074596427,286.63531340239876
2017-03-12 21:00:00,71,-6.08,72.5,0.39,-1.5,1.8,-67.38,-22.41,235.3653251045995,284.5624915744932
2017-03-12 22:00:00,71,-6.69,63.98,0.4,-0.8,2.1,-63.88,-21.38,235.6551051018075,282.40835185505426
2017-03-12 23:00:00,71,-6.84,68.88,0.49,-1.5,1.2,-63.53,-22.29,236.4996304221653,282.0014013784817
2017-03-13 00:00:00,71,-7.33,73.6,0.43,-1.2,1.7,-62.86,-21.5,234.26479239174398,279.6721123445185
2017-03-13 01:00:00,72,-7.39,70.6,0.27,-0.7,2.2,-63.35,-21.5,233.4307686326808,279.41660098214953
2017-03-13 02:00:00,72,-7.59,78.9,0.35,-1.0,1.9,-65.82,-24.0,232.61573222332618,278.5661454464667
2017-03-13 03:00:00,72,-8.45,70.8,0.47,-1.3,1.5,-65.55,-23.45,228.65002946532368,275.04908495528827
2017-03-13 04:00:00,72,-8.95,66.96,0.43,-1.5,1.5,-66.19,-23.88,226.30487477907118,272.7157366444785
2017-03-13 05:00:00,72,-9.42,74.2,0.36,-1.3,1.8,-65.91,-23.51,224.23805670940362,270.6371121993682
2017-03-13 06:00:00,72,-10.04,72.0,0.34,3.0,5.4,-67.2,-23.76,220.4399069132525,268.8932717302537
2017-03-13 07:00:00,72,-9.86,62.22,0.39,26.0,25.8,-71.42,-26.49,219.42510023353157,272.70727260661306
2017-03-13 08:00:00,72,-9.26,67.58,0.51,43.4,41.1,-75.92,-30.62,221.48045723660263,277.67880434404066
2017-03-13 09:00:00,72,-7.75,42.99,0.74,160.3,131.8,-79.59,-32.33,225.51408161029457,314.9591819644858
2017-03-13 10:00:00,72,-1.02,31.17,1.03,635.1,483.1,-126.68,-52.9,223.8412620339812,490.4056067801441
2017-03-13 11:00:00,72,2.84,18.23,2.52,733.5,550.2,-133.75,-44.89,224.05866140809724,545.3809754576839
2017-03-13 12:00:00,72,2.9,19.09,3.76,773.0,574.8,-126.96,-34.43,220.01188625488805,563.2586395016414
2017-03-13 13:00:00,72,3.42,19.89,3.8,744.5,547.6,-124.02,-33.09,224.38882733175646,564.2117317001154
2017-03-13 14:00:00,72,3.61,21.15,3.48,645.4,466.6,-124.94,-35.82,227.438336954322,543.7547478161873
2017-03-13 15:00:00,72,3.62,24.36,2.49,418.7,243.2,-124.48,-41.46,234.68830731343877,539.9067252591294
2017-03-13 16:00:00,72,3.07,39.73,0.84,78.6,61.7,-107.77,-37.82,247.4824957176392,350.0208664378281
2017-03-13 17:00:00,72,-0.85,50.11,0.26,32.9,29.0,-88.68,-31.47,244.18215492539997,316.3309152559785
2017-03-13 18:00:00,72,-3.31,60.37,0.33,-0.1,3.3,-76.1,-25.66,241.06206720688647,296.59925728953107
2017-03-13 19:00:00,72,-5.72,66.15,0.16,-2.7,1.1,-72.15,-23.55,232.6380824084736,285.5306443919447
2017-03-13 20:00:00,72,-5.84,54.06,0.41,-0.5,2.7,-69.13,-22.83,234.83335834451813,285.71883650272355
2017-03-13 21:00:00,72,-6.53,62.03,0.53,-1.8,1.3,-67.66,-23.8,234.73658598680012,282.8593722914046
2017-03-13 22:00:00,72,-7.51,56.82,0.43,-1.3,1.8,-63.64,-22.17,233.36890709658437,278.6699696703742
2017-03-13 23:00:00,72,-7.88,60.71,0.51,-1.0,1.8,-62.19,-22.11,233.4402894635212,277.4544571140525
2017-03-14 00:00:00,72,-7.76,59.31,0.62,-1.1,1.9,-66.37,-23.33,230.45397640084772,277.726703673575
2017-03-14 01:00:00,73,-7.96,63.4,0.54,-0.6,1.4,-51.69,-21.75,245.07342118342717,278.06043417044015
2017-03-14 02:00:00,73,-8.54,65.01,0.38,-1.0,1.4,-56.07,-19.44,234.7297388282622,275.1429619687581
2017-03-14 03:00:00,73,-9.07,69.77,0.35,-1.3,1.5,-59.36,-21.33,230.85643891196455,272.45029959673434
2017-03-14 04:00:00,73,-8.97,71.1,0.44,-1.1,1.3,-57.66,-21.39,233.35228397745885,273.3404776020161
2017-03-14 05:00:00,73,-10.02,74.1,0.2,-1.7,1.2,-61.85,-22.78,225.68192238719536,268.3855823635826
2017-03-14 06:00:00,73,-10.84,73.3,0.22,3.2,5.2,-58.76,-21.63,224.59997253268006,266.0757694630224
2017-03-14 07:00:00,73,-10.4,74.9,0.21,23.6,23.8,-58.51,-22.6,227.84599732300168,270.0065640290229
2017-03-14 08:00:00,73,-9.48,65.37,0.34,39.3,37.8,-63.31,-26.19,230.2222918348286,275.81851379468696
2017-03-14 09:00:00,73,-7.25,52.37,0.35,166.8,130.4,-67.29,-30.14,239.57622751573308,326.41211889707904
2017-03-14 10:00:00,73,1.23,38.79,0.92,622.5,473.4,-119.16,-57.33,248.36195554295512,497.39383275665057
2017-03-14 11:00:00,73,2.56,31.13,3.25,726.1,546.7,-114.93,-36.1,234.5674866429677,539.443519700819
2017-03-14 12:00:00,73,5.35,28.7,2.54,761.9,564.5,-121.45,-41.35,246.5326115447037,574.1595300807131
2017-03-14 13:00:00,73,6.53,23.15,1.96,728.9,527.2,-126.23,-48.42,255.05408542777445,585.0540854277745
2017-03-14 14:00:00,73,6.26,22.55,2.29,640.1,455.5,-127.88,-49.13,252.6065757407201,563.5274730252538
2017-03-14 15:00:00,73,5.86,27.02,1.92,423.7,240.2,-125.4,-49.74,254.28006828640218,560.2540942604281
2017-03-14 16:00:00,73,4.6,30.37,1.59,81.9,62.2,-95.84,-31.03,260.925030638517,360.70070950510495
2017-03-14 17:00:00,73,2.77,36.06,1.58,23.3,23.8,-89.96,-25.52,252.5562073036792,328.04617188455285
2017-03-14 18:00:00,73,1.89,38.29,2.07,0.1,3.5,-88.95,-25.84,249.95394843656533,320.44981620516035
2017-03-14 19:00:00,73,-1.97,62.77,0.33,-4.4,-0.4,-78.31,-24.57,243.18186161294824,301.9067730651324
2017-03-14 20:00:00,73,-4.43,65.54,0.34,-2.5,1.3,-69.58,-20.39,237.5779375664414,291.1670757010341
2017-03-14 21:00:00,73,-4.83,65.69,0.4,-1.4,2.3,-71.33,-21.55,235.12492190412857,289.5286999442703
2017-03-14 22:00:00,73,-5.76,63.03,0.3,-1.5,1.8,-67.01,-22.04,236.75032206174504,285.9474885316388
2017-03-14 23:00:00,73,-6.1,61.5,0.36,-0.9,2.4,-68.94,-23.2,234.36983701289552,284.47609439188017
2017-03-15 00:00:00,73,-7.53,69.14,0.2,-2.0,1.2,-69.49,-23.26,227.66405565258293,278.46688918268916
2017-03-15 01:00:00,74,-8.81,68.28,0.28,-1.6,1.7,-66.92,-22.29,224.15181874263146,272.94756844747207
2017-03-15 02:00:00,74,-8.7,65.15,0.19,-0.4,2.6,-60.45,-21.56,231.38977861376827,273.76286007775883
2017-03-15 03:00:00,74,-9.04,67.89,0.37,-0.5,1.8,-53.65,-20.54,236.79050268731325,273.16594542639234
2017-03-15 04:00:00,74,-9.12,67.23,0.37,-1.1,1.6,-58.51,-21.09,231.3678442797842,272.3595798169743
2017-03-15 05:00:00,74,-9.64,75.8,0.28,-1.4,0.9,-59.36,-21.69,228.908357213271,270.6675071542391
2017-03-15 06:00:00,74,-9.65,71.1,0.3,5.0,6.7,-55.24,-20.54,232.37335439523912,271.3343933562781
2017-03-15 07:00:00,74,-9.31,67.72,0.56,29.3,27.2,-58.16,-22.6,232.77153374816353,277.2343436655189
2017-03-15 08:00:00,74,-8.35,65.62,0.63,57.5,50.1,-59.3,-24.55,237.74858832505626,287.5124608162015
2017-03-15 09:00:00,74,-6.55,50.14,0.41,130.2,105.6,-60.4,-28.07,248.26337569570552,315.4770710912191
2017-03-15 10:00:00,74,0.54,35.65,1.54,466.0,359.2,-84.92,-40.81,266.0624445528862,444.2324563592617
2017-03-15 11:00:00,74,5.12,33.87,1.91,566.6,425.7,-101.35,-45.51,274.0494743729639,506.32810483341257
2017-03-15 12:00:00,74,5.36,31.78,4.19,715.1,527.3,-99.97,-34.87,264.2911686120087,562.8744035588801
2017-03-15 13:00:00,74,6.56,29.7,3.46,683.9,490.5,-102.36,-39.94,273.3729710823125,575.4036676584636
2017-03-15 14:00:00,74,8.3,29.22,1.87,618.8,427.3,-114.75,-52.23,281.9718985097199,581.877447506178
2017-03-15 15:00:00,74,8.0,32.09,2.01,467.0,256.1,-113.83,-53.44,282.97214131891326,603.2673007049817
2017-03-15 16:00:00,74,6.57,37.38,1.4,64.4,46.2,-97.95,-31.39,268.5347669111493,368.6056051638057
2017-03-15 17:00:00,74,3.73,61.17,0.45,17.5,19.4,-86.2,-21.7,257.082953436121,330.99086370766764
2017-03-15 18:00:00,74,0.57,69.49,0.1,1.6,3.2,-42.38,-12.13,282.56559321684676,316.39085886029426
2017-03-15 19:00:00,74,0.02,70.4,0.28,-2.7,1.3,-65.64,-14.74,255.63498189198413,311.0068827184304
2017-03-15 20:00:00,74,-1.91,72.7,0.31,-2.4,1.9,-71.88,-17.9,243.1699720759804,301.8240452755081
2017-03-15 21:00:00,74,-3.54,76.1,0.24,-2.5,1.4,-68.12,-18.2,240.6523886109178,294.98532839840306
2017-03-15 22:00:00,74,-4.55,79.0,0.09,-1.6,2.0,-64.44,-17.61,239.83648596468743,290.8754470036485
2017-03-15 23:00:00,74,-5.31,83.9,0.09,-1.0,2.3,-63.2,-18.21,238.6827920816081,287.9035713023873
2017-03-16 00:00:00,74,-6.51,83.7,0.16,-0.9,2.1,-61.03,-18.76,236.699780205595,283.0634165692314
2017-03-16 01:00:00,75,-6.73,78.4,0.11,-0.9,1.8,-58.12,-19.92,240.5602528500447,282.47288567176844
2017-03-16 02:00:00,75,-7.43,83.1,0.09,-1.1,1.5,-52.72,-19.92,243.94529361603247,279.6005474531045
2017-03-16 03:00:00,75,-8.14,87.4,0.19,-0.4,1.8,-41.49,-17.68,251.55014952695282,277.06372685871196
2017-03-16 04:00:00,75,-8.36,86.0,0.09,-0.2,1.4,-26.73,-14.04,263.7513437977041,276.8446141637018
2017-03-16 05:00:00,75,-8.3,87.4,0.05,-0.1,1.8,-28.74,-12.46,259.7655791086676,276.7431469953264
2017-03-16 06:00:00,75,-8.6,79.5,0.05,6.0,8.0,-34.15,-14.64,254.6902159821086,275.36317938234475
2017-03-16 07:00:00,75,-8.71,80.3,0.19,29.6,28.3,-33.42,-15.19,255.73980827900198,278.7976595186714
2017-03-16 08:00:00,75,-7.86,69.03,0.34,49.8,45.6,-36.27,-18.1,259.3927391746061,285.80360104001346
