time,doy,temp,rh,ws,swin,swout,lwin,lwout,lw,sw,height,water
2017-02-14 12:00:00,45,0.16,47.38,2.49,598.9,455.7,-107.59,-31.98,227.1091729866543,485.4444740492281,9.348395294117648,0.0
2017-02-14 14:00:00,45,0.84,45.87,3.45,479.8,357.4,-107.96,-30.8,228.4395625082164,464.0475908435175,9.176272941176471,0.0
2017-02-15 08:00:00,46,-11.73,71.8,0.54,22.8,23.8,-16.96,-12.89,260.00719472303456,263.63175198395544,9.402183529411765,0.0
2017-02-15 10:00:00,46,-10.29,59.08,0.62,106.5,84.1,-31.18,-21.82,259.6447556188571,297.1418040249964,9.50976,0.0
2017-02-15 12:00:00,46,2.55,26.59,2.64,590.4,461.4,-117.87,-41.14,236.99929448313662,479.8918564666077,9.369910588235294,0.0
2017-02-15 14:00:00,46,3.45,30.71,3.42,486.4,361.0,-115.58,-38.49,240.87281370853333,479.9401100485569,9.187030588235295,0.0
2017-02-16 08:00:00,47,-13.51,83.8,0.06,23.1,23.1,-12.89,-9.85,254.08418634574056,257.67332448033324,9.283849411764706,0.0
2017-02-16 10:00:00,47,-11.01,59.16,0.07,129.6,107.1,-11.67,-9.55,265.2388856965704,294.306182036594,9.41294117647059,0.0
2017-02-16 12:00:00,47,1.39,33.8,3.05,595.0,463.4,-114.66,-38.12,231.7450173209173,477.4829157860885,9.337637647058825,0.0
2017-02-16 14:00:00,47,2.44,33.18,3.45,492.5,365.0,-112.0,-34.98,236.13440981764475,477.5984003725444,9.219303529411764,0.0
2017-02-16 16:00:00,47,-1.91,58.47,0.58,30.0,28.3,-84.82,-36.81,250.21837821529562,308.90787054115157,9.283849411764706,0.0
2017-02-17 08:00:00,48,-8.47,62.95,0.43,97.2,84.7,-36.7,-17.93,256.11018601045873,293.02872201990385,9.26233411764706,0.0
2017-02-17 10:00:00,48,1.17,44.95,1.34,262.5,221.9,-58.36,-29.15,286.59335037405856,369.01365733982004,9.402183529411765,0.0
2017-02-17 12:00:00,48,2.65,37.94,2.23,347.3,289.6,-53.93,-29.42,299.12772986401063,396.1879423787686,9.144,0.0
2017-02-17 14:00:00,48,-0.35,81.4,3.1,210.1,184.7,-28.56,-17.95,301.4957592602251,344.01051722952855,9.187030588235295,0.0
2017-02-17 16:00:00,48,-2.83,88.6,2.98,42.2,39.3,-9.23,-4.73,297.44523304533516,306.1819508729621,9.337637647058825,0.0
2017-02-18 12:00:00,49,-4.06,47.19,3.75,626.4,503.6,-106.76,-26.4,202.40917019165488,442.267493686342,9.283849411764706,0.0
2017-02-18 14:00:00,49,-2.39,30.73,3.63,518.7,396.9,-111.45,-30.74,209.4448618607115,448.5357709516207,9.187030588235295,0.0
2017-02-18 16:00:00,49,-6.23,50.88,0.71,26.8,28.1,-89.87,-37.67,226.1818097612416,286.2762607647835,9.197788235294118,0.0
2017-02-19 12:00:00,50,0.86,15.9,2.79,630.2,497.1,-131.0,-46.42,219.7725411874925,476.7737218250368,9.251576470588235,0.0
2017-02-19 14:00:00,50,1.47,18.23,3.51,523.0,395.2,-125.22,-41.1,223.17139698604447,473.37210536857106,9.133242352941178,0.0
2017-02-19 16:00:00,50,-4.5,41.9,0.19,29.0,29.3,-92.35,-45.54,240.07991119439419,294.9913633785736,9.187030588235295,0.0
2017-02-20 08:00:00,51,-4.84,60.78,0.55,70.2,61.1,-47.38,-20.71,262.3656450827963,304.59705004147395,9.144,0.0
2017-02-20 10:00:00,51,-6.91,51.06,0.44,248.6,194.5,-81.61,-34.62,229.41123311802738,348.76188246867673,9.219303529411764,0.0
2017-02-20 12:00:00,51,-0.08,31.53,2.96,617.6,489.0,-108.51,-31.54,224.39369557782032,467.09735555420764,9.240818823529413,0.0
2017-02-20 14:00:00,51,0.61,33.38,3.25,521.8,393.8,-109.52,-33.82,229.09170460007715,469.5875723686721,9.11172705882353,0.0
2017-02-20 16:00:00,51,-2.69,48.05,0.87,46.8,42.7,-81.24,-32.32,245.62900012385433,308.22640272125693,9.197788235294118,0.0
2017-02-21 08:00:00,52,-1.44,69.63,0.67,79.9,69.5,-29.32,-13.96,290.898898897657,321.31212203815284,9.251576470588235,0.0
2017-02-21 10:00:00,52,2.6,59.09,0.55,144.2,123.7,-43.46,-24.94,305.96191267439366,352.03038965196157,9.283849411764706,0.0
2017-02-21 12:00:00,52,5.56,49.83,2.25,286.5,242.2,-34.76,-30.62,337.24382019907097,394.43390284369906,9.176272941176471,0.0
2017-02-21 14:00:00,52,5.69,50.16,2.95,222.3,184.1,-30.8,-26.32,337.4811784177844,387.87078880739483,9.187030588235295,0.0
2017-02-21 16:00:00,52,4.55,55.44,1.48,102.6,80.1,-37.22,-21.58,318.7340616482865,363.76357758689335,9.122484705882353,0.0
2017-02-22 08:00:00,53,-4.86,67.0,0.81,73.7,63.2,-43.13,-19.8,266.22136823595224,306.16233635873857,9.090211764705883,0.0
2017-02-22 10:00:00,53,0.3,37.05,0.64,370.1,269.3,-90.42,-35.94,252.70478527620895,436.03418315106137,9.348395294117648,0.0
2017-02-22 12:00:00,53,6.58,32.31,3.26,619.8,447.2,-114.02,-39.53,259.22195177086047,550.9456825855003,9.068696470588236,0.0
2017-02-22 14:00:00,53,6.19,29.56,4.38,417.9,296.1,-84.73,-34.24,285.62521135103094,489.0372538539825,9.057938823529412,0.0
2017-02-22 16:00:00,53,3.62,43.74,0.93,37.4,36.1,-92.72,-19.28,245.99881498758282,334.23966504661473,9.176272941176471,0.0
2017-02-23 08:00:00,54,-4.32,46.79,0.67,44.5,39.8,-71.24,-29.39,246.72821516797464,301.68689285392503,9.240818823529413,0.0
2017-02-23 10:00:00,54,2.97,25.61,1.95,463.1,332.4,-100.52,-41.78,260.2397235342286,483.89969992147775,9.305364705882353,0.0
2017-02-23 12:00:00,54,8.58,19.09,1.76,492.5,356.9,-111.45,-47.47,281.66609143005496,517.2977325162416,8.982635294117648,0.0
2017-02-23 14:00:00,54,6.89,22.37,1.99,213.3,170.7,-73.99,-33.16,300.50371229004855,399.00430260882075,8.92884705882353,0.0
2017-02-23 16:00:00,54,6.59,32.86,1.84,95.9,73.9,-92.35,-33.35,277.55967324152,373.1913143277065,9.122484705882353,0.0
2017-02-24 08:00:00,55,3.04,42.11,1.61,119.6,94.0,-61.65,-22.51,283.7145682489513,360.1490428652441,9.197788235294118,0.0
2017-02-24 10:00:00,55,0.76,76.1,3.3,174.1,142.3,-30.09,-14.62,300.9000598654229,356.70879658325055,9.219303529411764,0.0
2017-02-24 12:00:00,55,-1.81,58.36,2.34,230.0,188.9,-23.72,-10.8,292.0997892684245,355.877829410101,9.025665882352941,0.0
2017-02-24 14:00:00,55,-1.19,50.19,0.97,298.2,218.1,-57.57,-16.98,262.2503495254889,404.74149474390686,8.99339294117647,0.0
2017-02-24 16:00:00,55,-3.19,55.35,2.39,103.9,80.8,-55.45,-16.44,255.09185189888376,328.42124977373624,8.96112,0.0
2017-02-25 08:00:00,56,-16.89,75.3,0.17,32.9,31.3,-28.83,-11.8,224.40921536350973,246.40449281333264,9.090211764705883,0.0
2017-02-25 10:00:00,56,-10.43,34.7,0.35,506.0,353.8,-73.72,-28.39,216.6009908208564,449.8123249412814,9.122484705882353,0.0
2017-02-25 12:00:00,56,-2.64,26.79,2.74,659.1,468.2,-111.45,-24.21,200.61137963925472,528.9939062035995,9.036423529411765,0.0
2017-02-25 14:00:00,56,-1.27,21.57,3.9,539.9,370.0,-106.67,-23.28,211.35426122638083,510.39794481551894,8.96112,0.0
2017-02-25 16:00:00,56,-3.36,45.51,1.13,58.1,47.9,-85.74,-27.96,232.1734409064351,312.43318116617536,8.99339294117647,0.0
2017-02-26 08:00:00,57,-8.53,63.7,0.34,73.7,61.1,-39.74,-20.36,255.137759406435,292.8945480723146,9.014908235294117,0.0
2017-02-26 10:00:00,57,-1.96,50.04,0.44,414.9,311.2,-69.03,-33.65,264.9035983270263,429.10666798464143,9.208545882352942,0.0
2017-02-26 12:00:00,57,6.34,31.98,1.68,346.3,265.5,-69.31,-42.81,314.69084202467593,441.37325052526626,9.036423529411765,0.0
2017-02-26 14:00:00,57,6.94,30.45,1.31,279.7,214.6,-62.01,-38.86,321.626493160965,425.8177564431374,9.036423529411765,0.0
2017-02-26 16:00:00,57,4.73,52.89,0.19,89.1,70.0,-51.66,-24.73,306.27977937037423,360.6245255333022,9.057938823529412,0.0
2017-02-27 08:00:00,58,-4.5,76.8,0.54,26.8,27.0,-72.15,-21.86,235.97129254032097,295.109427133001,9.176272941176471,0.0
2017-02-27 10:00:00,58,-2.23,46.95,0.33,481.1,347.2,-99.51,-36.79,231.40547520641016,463.542429161546,9.240818823529413,0.0
2017-02-27 12:00:00,58,3.64,37.85,1.44,639.6,452.9,-110.07,-36.86,246.3665399371597,553.2260440693912,9.07945411764706,0.0
2017-02-27 14:00:00,58,2.55,45.85,2.4,537.9,361.0,-112.73,-31.4,231.56836177947667,536.4443948373279,9.057938823529412,0.0
2017-02-27 16:00:00,58,0.78,53.23,1.01,41.1,39.8,-91.98,-16.97,230.69812803026664,320.7925790338086,9.036423529411765,0.0
2017-02-28 08:00:00,59,-1.08,86.4,1.28,43.3,40.2,-1.4,-4.55,314.3935635663199,314.33453168910626,9.154757647058824,0.0
2017-02-28 10:00:00,59,-0.55,89.0,1.24,120.2,112.5,-0.73,-4.43,317.4708081496032,322.1933583266989,9.07945411764706,0.0
2017-02-28 12:00:00,59,-0.94,87.4,2.11,137.6,127.6,0.06,-5.16,317.4774365433062,323.1208840049355,8.907331764705882,0.0
2017-02-28 14:00:00,59,-0.41,94.5,1.8,78.3,75.2,-0.85,-3.88,317.32348052037827,317.40612514847743,8.92884705882353,0.0
2017-02-28 16:00:00,59,-1.14,96.5,1.77,38.1,38.7,0.55,-4.73,316.63435809962755,309.692209339297,8.907331764705882,0.0
2017-03-01 10:00:00,60,-2.62,39.79,1.34,532.6,445.3,1.58,-28.83,339.6031856573973,406.76965555114,8.864301176470589,0.0
2017-03-01 12:00:00,60,-2.03,27.65,3.04,656.4,537.7,-90.7,-27.48,231.71813434794512,446.4997164022544,8.788997647058824,0.0
2017-03-01 14:00:00,60,-1.31,26.72,4.76,558.6,442.4,-100.89,-28.26,223.87564121885256,446.81542870409464,8.875058823529413,0.0
2017-03-01 16:00:00,60,-1.72,39.29,1.17,109.6,93.5,-40.33,-21.66,285.71910735028536,326.7698747646891,8.907331764705882,0.0
2017-03-02 08:00:00,61,-2.28,66.76,0.48,94.7,83.3,-45.11,-18.94,274.3323452099268,318.68889774829756,8.810512941176471,0.0
2017-03-02 10:00:00,61,0.75,52.0,1.52,413.2,349.7,-64.9,-25.73,272.8723439480854,394.08840061868756,8.659905882352941,0.0
2017-03-02 12:00:00,61,4.29,38.92,2.36,743.6,579.9,-89.6,-37.83,274.81657205390934,529.2085437186083,8.649148235294117,0.0
2017-03-02 14:00:00,61,3.83,42.38,2.91,419.7,311.5,-78.4,-28.24,274.49496968461233,461.4607311958284,8.659905882352941,0.0
2017-03-02 16:00:00,61,1.95,44.55,5.41,98.1,79.3,-72.34,-14.61,256.5889984701928,346.9431897334749,8.735209411764707,0.0
2017-03-03 08:00:00,62,-9.26,48.09,0.61,118.9,96.5,-50.2,-21.21,240.73665558371005,301.4096189839462,8.842785882352942,0.0
2017-03-03 10:00:00,62,-1.7,30.23,0.8,552.5,420.2,-102.27,-43.91,238.95032145186786,464.05067564313117,8.552329411764706,0.0
2017-03-03 12:00:00,62,2.39,37.32,1.82,434.4,332.1,-70.41,-33.41,283.1462311756661,447.60904109302146,8.670663529411765,0.0
2017-03-03 14:00:00,62,2.35,50.21,2.76,399.1,298.1,-58.56,-23.28,284.98718620656024,445.8844707402084,8.702936470588234,0.0
2017-03-03 16:00:00,62,1.3,57.32,2.01,124.9,99.6,-57.07,-15.04,272.0666474991097,351.55897335507194,8.659905882352941,0.0
2017-03-04 08:00:00,63,1.08,60.1,2.75,113.9,91.4,-69.03,-19.6,262.2997020163716,347.2229605759938,8.649148235294117,0.0
2017-03-04 10:00:00,63,2.38,55.14,4.95,225.6,181.3,-53.09,-19.9,287.5970170853437,379.0846203911288,8.53081411764706,0.0
2017-03-04 12:00:00,63,0.26,78.6,2.31,110.4,97.8,-12.68,-9.46,313.0388095212072,331.7164954716205,8.649148235294117,0.0
2017-03-05 10:00:00,64,-3.75,70.2,0.43,453.4,417.6,-6.31,-34.06,331.42019120277314,340.92432343417806,8.552329411764706,0.0
2017-03-05 14:00:00,64,-1.02,54.57,2.65,444.2,360.8,-69.58,-23.65,256.7220176420095,409.41387124295403,8.702936470588234,0.0
2017-03-05 16:00:00,64,-1.88,53.26,1.59,125.9,111.8,-37.06,-16.44,282.69183986283736,323.68357540002745,8.681421176470588,0.0
2017-03-06 10:00:00,65,-3.0,57.44,1.6,232.2,382.0,-1.46,-20.03,323.9216600769165,125.13771674751862,8.509298823529413,0.0
2017-03-06 12:00:00,65,0.24,39.88,2.22,456.7,386.4,-8.19,-29.11,341.4467022214029,399.7465841576485,8.573844705882353,0.0
2017-03-06 14:00:00,65,-1.01,61.68,1.57,233.8,212.6,-30.63,-20.32,298.8220353937233,336.0239244137942,8.681421176470588,0.0
2017-03-06 16:00:00,65,-2.24,64.76,1.43,185.0,157.9,-49.75,-20.32,270.66380262087245,337.40524299867644,8.552329411764706,0.0
2017-03-07 08:00:00,66,-4.7,44.62,2.11,163.5,145.1,-38.19,-14.33,266.29702905913774,316.1907716801531,8.649148235294117,0.0
2017-03-07 10:00:00,66,-4.12,38.18,2.42,383.2,330.7,-70.78,-24.1,241.9079841927681,359.0036158338543,8.498541176470589,0.0
2017-03-07 12:00:00,66,-3.64,38.02,2.64,538.2,452.2,-74.27,-25.0,240.97557145579702,400.6804120697286,8.520056470588235,0.0
2017-03-07 14:00:00,66,-4.41,55.54,2.25,306.8,268.1,-31.73,-15.52,276.6033919120139,341.43219946809415,8.62763294117647,0.0
2017-03-07 16:00:00,66,-4.84,56.62,0.87,110.4,95.7,-37.62,-15.84,268.13896267429567,311.20862028940786,8.541571764705882,0.0
2017-03-08 08:00:00,67,-15.87,82.9,0.25,35.0,34.2,-5.65,-17.99,263.00085650458215,249.37629924366124,8.692178823529412,0.0
2017-03-08 10:00:00,67,-5.56,40.56,1.44,584.5,475.9,-37.31,-30.15,282.25837958822007,418.92898171336765,8.541571764705882,0.0
2017-03-08 12:00:00,67,-1.57,20.18,2.66,504.8,423.7,-62.19,-29.91,270.3315060779949,404.19219084777063,8.541571764705882,0.0
2017-03-08 14:00:00,67,-0.1,23.84,3.49,440.7,358.2,-72.61,-29.77,264.5965027514399,412.57761255073154,8.53081411764706,0.0
2017-03-08 16:00:00,67,0.57,33.94,1.85,132.8,114.0,-35.78,-22.8,302.9552036064572,340.475864763482,8.584602352941177,0.0
2017-03-09 08:00:00,68,0.65,91.1,0.26,57.8,105.6,-0.67,1.09,316.57421398179076,262.21766144342007,8.606117647058824,0.0
2017-03-09 10:00:00,68,2.28,85.1,1.03,260.4,234.2,0.91,-17.59,348.15002444271965,357.2409335336287,8.509298823529413,0.0
2017-03-09 12:00:00,68,3.13,81.8,2.0,333.6,291.0,-1.39,-21.29,353.84965966092375,380.6501319159415,8.466268235294118,0.0
2017-03-09 14:00:00,68,3.58,83.4,2.18,226.4,197.1,-4.24,-19.1,350.0568160588693,367.1052221981845,8.53081411764706,0.0
2017-03-09 16:00:00,68,1.99,93.0,1.66,76.0,67.4,0.18,-8.19,334.8180564906876,335.08960312587055,8.498541176470589,0.0
2017-03-10 08:00:00,69,-1.72,40.87,3.55,36.9,47.5,-2.55,-19.86,328.19844619326057,295.24685233257577,8.53081411764706,0.0
2017-03-10 10:00:00,69,-0.65,33.15,2.75,641.7,513.3,-0.12,-27.92,345.4649943831584,464.2371313371136,8.41248,0.0
2017-03-10 12:00:00,69,0.97,27.77,1.98,751.8,590.9,-48.79,-32.25,300.6166859586037,510.10901181456586,8.358691764705883,0.0
2017-03-10 14:00:00,69,1.03,28.82,2.3,634.1,480.1,-127.97,-41.14,217.91006073505946,502.2430005225447,8.41248,0.0
2017-03-11 08:00:00,70,-10.66,50.71,0.37,37.8,36.8,-63.39,-26.86,226.04593160571125,270.355258642311,8.62763294117647,0.0
2017-03-11 10:00:00,70,-1.3,27.56,0.61,614.1,486.7,-116.31,-52.24,234.0274610509649,460.0841316530901,8.41248,0.0
2017-03-11 12:00:00,70,5.61,22.42,1.75,735.3,563.8,-135.59,-54.91,247.12339949494952,544.8565754099436,8.390964705882352,0.0
2017-03-11 14:00:00,70,5.69,14.81,1.66,614.7,454.8,-132.93,-53.74,249.27574748508076,531.5543779455295,8.41248,0.0
2017-03-11 16:00:00,70,2.52,39.25,1.19,91.4,74.6,-78.86,-29.75,269.46594147658465,347.28176201967796,8.520056470588235,0.0
2017-03-12 08:00:00,71,-5.34,60.91,0.52,80.3,68.8,-68.94,-27.39,242.61347257558782,305.24629429931866,8.498541176470589,0.0
2017-03-12 10:00:00,71,3.26,33.55,2.29,567.7,440.0,-113.19,-46.8,252.59466208792048,481.74460305604333,8.326418823529412,0.0
2017-03-12 12:00:00,71,4.65,37.38,4.34,654.5,496.6,-109.33,-32.74,247.26016863290067,524.1078663896893,8.294145882352941,0.0
2017-03-12 14:00:00,71,4.9,32.97,3.68,519.2,380.3,-110.44,-35.03,249.87053227510802,502.8929643884493,8.390964705882352,0.0
2017-03-12 16:00:00,71,2.55,41.41,1.67,65.2,55.5,-99.88,-25.82,240.15159672634798,339.04179743473054,8.466268235294118,0.0
2017-03-13 08:00:00,72,-9.26,67.58,0.51,43.4,41.1,-75.92,-30.62,221.48045723660263,277.67880434404066,8.487783529411765,0.0
2017-03-13 10:00:00,72,-1.02,31.17,1.03,635.1,483.1,-126.68,-52.9,223.8412620339812,490.4056067801441,8.347934117647059,0.0
2017-03-13 12:00:00,72,2.9,19.09,3.76,773.0,574.8,-126.96,-34.43,220.01188625488805,563.2586395016414,8.38020705882353,0.0
2017-03-13 14:00:00,72,3.61,21.15,3.48,645.4,466.6,-124.94,-35.82,227.438336954322,543.7547478161873,8.401722352941176,0.0
2017-03-13 16:00:00,72,3.07,39.73,0.84,78.6,61.7,-107.77,-37.82,247.4824957176392,350.0208664378281,8.477025882352942,0.0
2017-03-14 08:00:00,73,-9.48,65.37,0.34,39.3,37.8,-63.31,-26.19,230.2222918348286,275.81851379468696,8.56308705882353,0.0
2017-03-14 10:00:00,73,1.23,38.79,0.92,622.5,473.4,-119.16,-57.33,248.36195554295512,497.39383275665057,8.337176470588235,0.0
2017-03-14 12:00:00,73,5.35,28.7,2.54,761.9,564.5,-121.45,-41.35,246.5326115447037,574.1595300807131,8.347934117647059,0.0
2017-03-14 14:00:00,73,6.26,22.55,2.29,640.1,455.5,-127.88,-49.13,252.6065757407201,563.5274730252538,8.337176470588235,0.0
2017-03-14 16:00:00,73,4.6,30.37,1.59,81.9,62.2,-95.84,-31.03,260.925030638517,360.70070950510495,8.41248,0.0
2017-03-15 06:00:00,74,-9.65,71.1,0.3,5.0,6.7,-55.24,-20.54,232.37335439523912,271.3343933562781,8.53081411764706,0.0
2017-03-15 08:00:00,74,-8.35,65.62,0.63,57.5,50.1,-59.3,-24.55,237.74858832505626,287.5124608162015,8.326418823529412,0.0
2017-03-15 10:00:00,74,0.54,35.65,1.54,466.0,359.2,-84.92,-40.81,266.0624445528862,444.2324563592617,8.294145882352941,0.0
2017-03-15 12:00:00,74,5.36,31.78,4.19,715.1,527.3,-99.97,-34.87,264.2911686120087,562.8744035588801,8.2296,0.0
2017-03-15 14:00:00,74,8.3,29.22,1.87,618.8,427.3,-114.75,-52.23,281.9718985097199,581.877447506178,8.251115294117648,0.0
2017-03-15 16:00:00,74,6.57,37.38,1.4,64.4,46.2,-97.95,-31.39,268.5347669111493,368.6056051638057,8.369449411764705,0.0
2017-03-15 18:00:00,74,0.57,69.49,0.1,1.6,3.2,-42.38,-12.13,282.56559321684676,316.39085886029426,8.304903529411765,0.0
2017-03-16 08:00:00,75,-7.86,69.03,0.34,49.8,45.6,-36.27,-18.1,259.3927391746061,285.80360104001346,8.38020705882353,0.0
2017-03-16 10:00:00,75,1.73,37.64,0.75,650.9,465.8,-117.23,-50.58,245.02014373168043,542.2456455026368,8.208084705882353,0.0
2017-03-16 12:00:00,75,6.17,23.36,4.06,772.0,545.1,-112.64,-39.82,259.1627138072395,613.0233985770151,8.218842352941177,0.0
2017-03-16 14:00:00,75,6.83,35.16,3.92,653.6,444.1,-112.73,-41.87,264.7504120089147,595.7539539215475,8.218842352941177,0.0
2017-03-16 16:00:00,75,5.54,44.19,1.01,58.1,40.0,-98.32,-28.66,259.79025452413816,363.4030054096163,8.347934117647059,0.0
2017-03-17 10:00:00,76,4.32,43.99,0.67,643.5,460.8,-122.09,-56.03,258.0905870954961,551.7859826090735,8.186569411764706,0.0
2017-03-17 12:00:00,76,7.68,28.16,3.13,777.5,534.1,-116.59,-45.4,268.61110796916296,640.0278730222916,8.240357647058824,0.0
2017-03-17 14:00:00,76,7.95,28.22,4.19,659.1,439.3,-116.95,-45.86,270.0873712772062,613.5230265310433,8.208084705882353,0.0
2017-03-17 16:00:00,76,6.23,40.18,1.58,59.3,40.6,-101.26,-29.94,261.2303173777737,367.5113091133109,8.26187294117647,0.0
2017-03-17 18:00:00,76,3.01,49.97,1.16,1.0,4.9,-85.65,-17.77,249.63972173013372,325.17691181277837,8.26187294117647,0.0
2017-03-18 06:00:00,77,-2.66,68.71,0.57,8.3,8.6,-56.53,-17.42,257.345685626328,303.1662287195984,8.272630588235295,0.0
2017-03-18 08:00:00,77,1.98,38.59,1.08,172.4,132.0,-39.89,-23.31,305.31391294984417,372.5866402225714,8.143538823529413,0.0
2017-03-18 10:00:00,77,6.42,44.49,0.82,257.1,199.3,-39.49,-38.15,344.79197738923085,414.6148817575898,8.100508235294118,0.0
2017-03-18 12:00:00,77,7.35,52.49,3.77,307.2,239.4,-32.62,-35.89,354.8666694313194,431.05321016331465,8.122023529411765,0.0
2017-03-18 14:00:00,77,6.35,51.55,2.21,213.3,166.8,-30.25,-30.92,346.8182823402073,400.92690099428046,8.122023529411765,0.0
2017-03-18 16:00:00,77,5.91,55.09,1.29,140.4,105.9,-28.86,-28.07,342.92077195133373,384.5854708887599,8.089750588235294,0.0
2017-03-19 06:00:00,78,2.95,70.2,0.52,5.0,4.1,-14.32,-9.77,324.12299050978805,330.55746512608084,8.240357647058824,0.0
2017-03-19 08:00:00,78,3.9,65.76,0.53,86.8,68.0,-18.81,-16.07,330.81828429947706,356.249217003137,8.122023529411765,0.0
2017-03-19 10:00:00,78,5.66,55.24,1.78,259.2,195.8,-32.15,-29.78,339.82483470148446,417.4753659883794,8.100508235294118,0.0
2017-03-19 12:00:00,78,5.94,47.54,3.7,532.1,375.7,-46.56,-33.95,329.1135221930231,528.6530735507563,8.100508235294118,0.0
2017-03-19 14:00:00,78,7.15,44.65,1.54,391.0,268.6,-71.97,-42.6,315.33064357094236,494.5160036653933,8.100508235294118,0.0
2017-03-19 16:00:00,78,6.71,50.61,1.0,149.3,93.7,-75.18,-32.79,297.7662291849236,413.4569021483239,8.186569411764706,0.0
2017-03-19 18:00:00,78,3.6,78.1,0.39,0.9,3.4,-66.0,-13.83,271.01481808779545,329.6570849118804,8.132781176470589,0.0
2017-03-20 12:00:00,79,8.43,34.9,3.5,793.2,519.3,-111.35,-49.09,282.9366599964028,679.8197768795198,8.089750588235294,0.0
2017-03-20 14:00:00,79,8.87,40.49,3.65,664.6,419.5,-113.1,-50.71,285.01633257773636,648.0505710665203,8.04672,0.0
2017-03-20 16:00:00,79,8.41,45.38,0.45,74.8,41.9,-107.22,-43.08,280.6158027501218,395.18487004646187,8.111265882352942,0.0
2017-03-20 18:00:00,79,2.19,72.6,0.23,1.1,5.0,-76.47,-13.76,251.8441582266813,321.2774522054298,8.035962352941176,0.0
2017-03-21 06:00:00,80,-4.65,91.1,0.41,7.9,10.1,-57.44,-11.59,240.55425391558506,292.08908272314113,8.07899294117647,0.0
2017-03-21 08:00:00,80,-4.21,85.4,0.38,60.5,55.9,-66.92,-13.24,233.24626602959128,302.05382210987466,8.003689411764705,0.0
2017-03-21 10:00:00,80,4.12,58.12,1.2,649.9,443.0,-113.1,-47.15,257.2525102615847,579.3894642167204,7.939143529411765,0.0
2017-03-21 12:00:00,80,6.39,56.38,2.34,716.0,467.9,-98.96,-47.33,285.2690648819393,639.1415560271578,7.917628235294118,0.0
2017-03-21 14:00:00,80,6.95,55.38,1.38,669.2,422.6,-56.84,-49.57,340.4248551934382,640.1533085582553,8.01444705882353,0.0
2017-03-21 16:00:00,80,4.83,69.62,1.07,131.0,90.1,-26.55,-23.88,335.4089569260188,386.849334730033,8.035962352941176,0.0
2017-03-21 18:00:00,80,2.79,85.5,0.59,2.4,3.0,-35.59,-9.58,298.0234030631782,328.02340306317825,8.025204705882352,0.0
2017-03-22 06:00:00,81,0.16,98.7,0.35,3.6,4.0,-1.88,-0.24,314.4409321365953,315.9049226914949,7.960658823529412,0.0
2017-03-22 08:00:00,81,1.3,85.6,1.07,141.8,115.2,1.4,-8.32,333.16464041528445,353.09380216262804,7.960658823529412,0.0
2017-03-22 10:00:00,81,3.09,74.4,2.42,257.4,196.3,0.73,-15.4,349.20738162302774,402.30065198902537,7.8961129411764714,0.0
2017-03-22 12:00:00,81,6.02,50.01,4.59,747.3,477.2,-84.73,-35.71,286.521105128192,663.2861582568814,7.8961129411764714,0.0
2017-03-22 14:00:00,81,5.86,45.45,3.43,409.0,260.1,-92.44,-33.75,274.31548741273036,519.4040352285509,7.83156705882353,0.0
2017-03-22 16:00:00,81,4.34,59.37,2.92,133.0,92.7,-44.99,-18.43,304.8226799850557,383.7601061952091,7.949901176470589,0.0
2017-03-22 18:00:00,81,3.37,58.99,2.27,8.7,6.8,-38.94,-11.82,299.4854751757182,333.747576710547,7.939143529411765,0.0
2017-03-23 06:00:00,82,1.81,58.7,2.02,8.8,8.7,-44.24,-10.25,283.9567752178382,324.2047091021357,7.949901176470589,0.0
2017-03-23 08:00:00,82,2.44,48.19,3.52,143.8,107.9,-46.78,-15.35,289.9596754610922,369.45200131705445,7.9714164705882355,0.0
2017-03-23 10:00:00,82,3.99,44.7,5.49,618.5,418.6,-70.69,-24.93,280.4615389545853,570.4969580809136,7.928385882352941,0.0
2017-03-23 12:00:00,82,4.31,54.88,6.14,699.5,458.9,-46.07,-28.37,315.13777164895964,620.0964493349102,7.874597647058824,0.0
2017-03-23 14:00:00,82,2.79,73.0,1.97,301.9,211.2,-34.61,-23.03,315.0600028270507,435.815610855386,7.874597647058824,0.0
2017-03-23 16:00:00,82,3.64,58.31,1.68,203.0,137.7,-32.19,-20.43,318.9167170327913,409.8966461945387,7.960658823529412,0.0
2017-03-24 06:00:00,83,-3.34,88.7,0.35,17.2,16.8,-24.71,-6.55,279.03938424098,300.95201706270376,7.9714164705882355,0.0
2017-03-24 08:00:00,83,0.69,64.87,0.68,210.2,158.4,-25.56,-14.08,305.28466802101514,379.995411822668,7.885355294117647,0.0
2017-03-24 10:00:00,83,4.21,57.92,1.11,369.1,275.6,-56.78,-31.66,305.8932582216451,445.94048372341604,7.885355294117647,0.0
2017-03-24 12:00:00,83,5.9,49.41,1.92,665.6,441.7,-73.62,-42.56,307.1335887454927,608.1489370335682,7.885355294117647,0.0
2017-03-24 14:00:00,83,5.98,56.01,2.8,405.9,261.4,-77.11,-34.78,294.22222992838624,514.8007423250805,7.9714164705882355,0.0
2017-03-24 16:00:00,83,5.84,66.57,1.52,142.6,90.2,-76.19,-27.15,285.6101285043429,405.37400099548813,7.928385882352941,0.0
2017-03-24 18:00:00,83,2.19,81.8,0.4,5.6,6.7,-64.44,-9.22,260.68713343329284,324.58323732939675,7.928385882352941,0.0
